,playerID,yearID,stint,G,AB,R,H,Doubles,Triples,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,PA,OBP,SLG,SalYear,teamID,lgID,salary,lnSal,debutyr,Exp,Arb,Free,POS,Catch,Infld
0,abbotje01,1998,1,89,244,33,68,14,1,12,41.0,3.0,3.0,9,28.0,1.0,0.0,2.0,5.0,2.0,260.0,0.29844961240310075,0.4918032786885246,1999,CHA,AL,255000,12.449018824140563,1997,1,0,0,OF,0,0
1,abbotje01,2000,1,80,215,31,59,15,1,3,29.0,2.0,1.0,21,38.0,1.0,2.0,2.0,1.0,2.0,241.0,0.34309623430962344,0.3953488372093023,2001,FLO,NL,300000,12.611537753638338,1997,3,1,0,OF,0,0
2,abbotku01,1994,1,101,345,41,86,17,3,9,33.0,3.0,0.0,16,98.0,1.0,5.0,3.0,2.0,5.0,371.0,0.2907608695652174,0.39420289855072466,1995,FLO,NL,119000,11.686878772093667,1993,1,0,0,SS,0,1
3,abbotku01,1995,1,120,420,60,107,18,7,17,60.0,4.0,3.0,36,110.0,4.0,5.0,2.0,5.0,6.0,468.0,0.31759656652360513,0.4523809523809524,1996,FLO,NL,250000,12.429216196844383,1993,2,0,0,SS,0,1
4,abbotku01,1996,1,109,320,37,81,18,7,8,33.0,3.0,3.0,22,99.0,1.0,3.0,4.0,0.0,7.0,349.0,0.3072463768115942,0.428125,1997,FLO,NL,650000,13.38472764187182,1993,3,1,0,SS,0,1
5,abbotku01,1997,1,94,252,35,69,18,2,6,30.0,3.0,1.0,14,68.0,3.0,1.0,6.0,0.0,5.0,273.0,0.3146067415730337,0.43253968253968256,1998,OAK,AL,1000000,13.815510557964274,1993,4,1,0,2B,0,1
6,abbotku01,1998,3,77,194,26,51,13,1,5,24.0,2.0,1.0,12,53.0,0.0,2.0,1.0,3.0,5.0,212.0,0.3080568720379147,0.4175257731958763,1999,COL,NL,900000,13.710150042306449,1993,5,1,0,SS,0,1
7,abbotku01,1999,1,96,286,41,78,17,2,8,41.0,3.0,2.0,16,69.0,0.0,0.0,2.0,1.0,4.0,305.0,0.3102310231023102,0.43006993006993005,2000,NYN,NL,500000,13.122363377404328,1993,6,1,0,2B,0,1
8,abbotku01,2000,1,79,157,22,34,7,1,6,12.0,1.0,1.0,14,51.0,2.0,1.0,0.0,1.0,2.0,173.0,0.2832369942196532,0.3885350318471338,2001,ATL,NL,600000,13.304684934198283,1993,7,0,1,SS,0,1
9,abernbr01,2001,1,79,304,43,82,17,1,5,33.0,8.0,3.0,27,35.0,1.0,0.0,3.0,1.0,3.0,335.0,0.32831325301204817,0.3815789473684211,2002,TBA,AL,215000,12.2783933071098,2001,0,0,0,2B,0,1
10,abernbr01,2002,1,117,463,46,112,18,4,2,40.0,10.0,4.0,25,46.0,0.0,6.0,8.0,2.0,8.0,504.0,0.28830645161290325,0.31101511879049676,2003,TBA,AL,300000,12.611537753638338,2001,1,0,0,2B,0,1
11,abreubo01,1997,1,59,188,22,47,10,2,3,26.0,7.0,2.0,21,48.0,0.0,1.0,0.0,0.0,0.0,210.0,0.32857142857142857,0.3723404255319149,1998,PHI,NL,180000,12.100712129872347,1996,1,0,0,OF,0,0
12,abreubo01,1998,1,151,497,68,155,29,6,17,74.0,19.0,10.0,84,133.0,14.0,0.0,4.0,4.0,6.0,589.0,0.40854700854700854,0.4969818913480885,1999,PHI,NL,400000,12.89921982609012,1996,2,0,0,OF,0,0
13,abreubo01,1999,1,152,546,118,183,35,11,20,93.0,27.0,9.0,109,113.0,8.0,3.0,0.0,4.0,13.0,662.0,0.44561933534743203,0.5494505494505495,2000,PHI,NL,2933333,14.891649877143955,1996,3,1,0,OF,0,0
14,abreubo01,2000,1,154,576,103,182,42,10,25,79.0,28.0,8.0,100,116.0,9.0,1.0,0.0,3.0,12.0,680.0,0.4161764705882353,0.5538194444444444,2001,PHI,NL,4983000,15.421542677263542,1996,4,1,0,OF,0,0
15,abreubo01,2001,1,162,588,118,170,48,4,31,110.0,36.0,14.0,106,137.0,11.0,1.0,0.0,9.0,13.0,704.0,0.3934659090909091,0.5425170068027211,2002,PHI,NL,6333333,15.661337195831024,1996,5,1,0,OF,0,0
16,abreubo01,2002,1,157,572,102,176,50,6,20,85.0,31.0,12.0,104,117.0,9.0,3.0,0.0,6.0,11.0,685.0,0.4131386861313869,0.5209790209790209,2003,PHI,NL,9100000,16.02378497148708,1996,6,1,0,OF,0,0
17,abreubo01,2003,1,158,577,99,173,35,1,20,101.0,22.0,9.0,109,126.0,13.0,2.0,0.0,7.0,13.0,695.0,0.40863309352517985,0.4679376083188908,2004,PHI,NL,10600000,16.176364559082295,1996,7,0,1,OF,0,0
18,abreubo01,2004,1,159,574,118,173,47,1,30,105.0,40.0,5.0,127,116.0,10.0,5.0,0.0,7.0,5.0,713.0,0.4277699859747546,0.5435540069686411,2005,PHI,NL,13100000,16.38812278817138,1996,8,0,1,OF,0,0
19,abreubo01,2005,1,162,588,104,168,37,1,24,102.0,31.0,9.0,117,134.0,15.0,6.0,0.0,8.0,7.0,719.0,0.4047287899860918,0.4744897959183674,2006,PHI,NL,13600000,16.42558035070628,1996,9,0,1,OF,0,0
20,abreubo01,2006,3,156,548,98,163,41,2,15,107.0,30.0,6.0,124,138.0,6.0,3.0,2.0,9.0,13.0,686.0,0.4239766081871345,0.46167883211678834,2007,NYA,AL,15000000,16.523560759066484,1996,10,0,1,OF,0,0
21,abreubo01,2007,1,158,605,123,171,40,5,16,101.0,25.0,8.0,84,115.0,0.0,3.0,0.0,7.0,11.0,699.0,0.36909871244635195,0.4446280991735537,2008,NYA,AL,16000000,16.588099280204055,1996,11,0,1,OF,0,0
22,abreubo01,2008,1,156,609,100,180,39,4,20,100.0,22.0,11.0,73,109.0,2.0,1.0,0.0,1.0,14.0,684.0,0.3713450292397661,0.47126436781609193,2009,LAA,AL,5000000,15.424948470398375,1996,12,0,1,OF,0,0
23,abreubo01,2009,1,152,563,96,165,29,3,15,103.0,30.0,8.0,94,113.0,7.0,1.0,0.0,9.0,15.0,667.0,0.38980509745127434,0.4351687388987567,2010,LAA,AL,9000000,16.012735135300492,1996,13,0,1,OF,0,0
24,abreubo01,2010,1,154,573,88,146,41,1,20,78.0,24.0,10.0,87,132.0,3.0,2.0,0.0,5.0,13.0,667.0,0.3523238380809595,0.43455497382198954,2011,LAA,AL,9000000,16.012735135300492,1996,14,0,1,OF,0,0
25,abreubo01,2011,1,142,502,54,127,30,1,8,60.0,21.0,5.0,78,113.0,5.0,1.0,1.0,3.0,8.0,585.0,0.3527397260273973,0.3645418326693227,2012,LAA,AL,9000000,16.012735135300492,1996,15,0,1,DH,0,0
26,abreujo02,2014,1,145,556,80,176,35,2,36,107.0,3.0,1.0,51,131.0,15.0,11.0,0.0,4.0,14.0,622.0,0.38263665594855306,0.5809352517985612,2015,CHA,AL,8666000,15.974917881281991,2014,0,0,0,1B,0,0
27,abreujo02,2015,1,154,613,88,178,34,3,30,101.0,0.0,0.0,39,140.0,11.0,15.0,0.0,1.0,16.0,668.0,0.3473053892215569,0.5024469820554649,2016,CHA,AL,11666667,16.272246359357005,2014,1,0,0,1B,0,0
28,abreuto01,2007,1,59,166,19,45,14,1,2,17.0,0.0,0.0,7,21.0,1.0,3.0,0.0,2.0,5.0,178.0,0.3089887640449438,0.4036144578313253,2008,LAN,NL,393000,12.881564890851399,2007,0,0,0,3B,0,1
29,abreuto01,2013,1,53,138,21,37,12,3,2,14.0,0.0,2.0,6,33.0,1.0,1.0,1.0,1.0,5.0,147.0,0.3013698630136986,0.4420289855072464,2014,SFN,NL,745000,13.521139497361697,2007,6,1,0,2B,0,1
30,ackledu01,2011,1,90,333,39,91,16,7,6,36.0,6.0,0.0,40,79.0,1.0,0.0,0.0,3.0,3.0,376.0,0.3484042553191489,0.4174174174174174,2012,SEA,AL,2100000,14.557447902693651,2011,0,0,0,2B,0,1
31,ackledu01,2012,1,153,607,84,137,22,2,12,50.0,13.0,3.0,59,124.0,7.0,0.0,1.0,1.0,3.0,668.0,0.2938530734632684,0.32784184514003295,2013,SEA,AL,2700000,14.808762330974558,2011,1,0,0,2B,0,1
32,ackledu01,2013,1,113,384,40,97,18,2,4,31.0,2.0,3.0,37,72.0,1.0,1.0,4.0,1.0,6.0,427.0,0.3191489361702128,0.3411458333333333,2014,SEA,AL,1700000,14.346138809026444,2011,2,0,0,OF,0,0
33,ackledu01,2014,1,143,502,64,123,27,4,14,65.0,8.0,4.0,32,90.0,1.0,3.0,3.0,2.0,10.0,542.0,0.29313543599257885,0.398406374501992,2015,SEA,AL,2600000,14.77102200299171,2011,3,1,0,OF,0,0
34,ackledu01,2015,3,108,238,28,55,11,3,10,30.0,2.0,2.0,18,45.0,0.0,1.0,3.0,4.0,3.0,264.0,0.2835249042145594,0.42857142857142855,2016,NYA,AL,3200000,14.978661367769956,2011,4,1,0,OF,0,0
35,adamsma01,2013,1,108,296,46,84,14,0,17,51.0,0.0,1.0,23,80.0,0.0,0.0,0.0,0.0,9.0,319.0,0.335423197492163,0.5033783783783784,2014,SLN,NL,516000,13.1538620444637,2012,1,0,0,1B,0,0
36,adamsma01,2014,1,142,527,55,152,34,5,15,68.0,3.0,2.0,26,114.0,5.0,3.0,0.0,7.0,9.0,563.0,0.32149200710479575,0.4573055028462998,2015,SLN,NL,534000,13.188151117942333,2012,2,0,0,1B,0,0
37,adamsma01,2015,1,60,175,14,42,9,0,5,24.0,1.0,0.0,10,41.0,1.0,0.0,0.0,1.0,1.0,186.0,0.27956989247311825,0.37714285714285717,2016,SLN,NL,1650000,14.316285845876763,2012,3,1,0,1B,0,0
38,adamsru01,2005,1,139,481,68,123,27,5,8,63.0,11.0,2.0,50,57.0,1.0,3.0,3.0,8.0,5.0,545.0,0.3247232472324723,0.38253638253638256,2006,TOR,AL,343000,12.745485726148077,2004,1,0,0,SS,0,1
39,agbaybe01,1999,1,101,276,42,79,18,3,14,42.0,6.0,4.0,32,60.0,4.0,3.0,0.0,3.0,8.0,314.0,0.3630573248407643,0.5253623188405797,2000,NYN,NL,220000,12.301382825334498,1998,1,0,0,OF,0,0
40,agbaybe01,2000,1,119,350,59,101,19,1,15,60.0,5.0,5.0,54,68.0,2.0,7.0,0.0,3.0,6.0,414.0,0.391304347826087,0.47714285714285715,2001,NYN,NL,260000,12.468436909997665,1998,2,0,0,OF,0,0
41,agbaybe01,2001,1,91,296,28,82,14,2,6,27.0,4.0,5.0,36,73.0,0.0,5.0,1.0,1.0,11.0,339.0,0.363905325443787,0.39864864864864863,2002,COL,NL,600000,13.304684934198283,1998,3,1,0,OF,0,0
42,ahmedni01,2015,1,134,421,49,95,17,6,9,34.0,4.0,5.0,29,81.0,1.0,1.0,5.0,3.0,4.0,459.0,0.2753303964757709,0.3586698337292161,2016,ARI,NL,521600,13.16465628959458,2014,1,0,0,SS,0,1
43,alcanar01,2014,1,70,278,31,57,11,2,10,29.0,8.0,5.0,17,93.0,0.0,2.0,1.0,2.0,3.0,300.0,0.25418060200668896,0.3669064748201439,2015,CHN,NL,510000,13.142166004700508,2014,0,0,0,OF,0,0
44,aldremi01,1993,1,95,255,40,68,13,1,10,33.0,1.0,1.0,34,45.0,2.0,0.0,3.0,0.0,7.0,292.0,0.35294117647058826,0.44313725490196076,1994,OAK,AL,430000,12.971540487669746,1986,7,0,1,1B,0,0
45,aldremi01,1994,1,76,178,23,43,5,0,4,18.0,2.0,0.0,20,35.0,1.0,0.0,0.0,3.0,2.0,201.0,0.31343283582089554,0.33707865168539325,1995,OAK,AL,430000,12.971540487669746,1986,8,0,1,OF,0,0
46,aldremi01,1995,3,78,149,19,40,8,0,4,24.0,0.0,0.0,19,31.0,1.0,1.0,0.0,3.0,4.0,172.0,0.3488372093023256,0.40268456375838924,1996,CAL,AL,250000,12.429216196844383,1986,9,0,1,1B,0,0
47,alexama02,1995,1,94,242,35,57,9,1,3,23.0,11.0,4.0,20,30.0,0.0,2.0,4.0,0.0,2.0,268.0,0.29924242424242425,0.3181818181818182,1996,BAL,AL,190000,12.154779351142624,1992,3,1,0,2B,0,1
48,alexama02,1997,3,87,248,37,66,12,4,3,22.0,13.0,1.0,17,54.0,3.0,3.0,3.0,1.0,6.0,272.0,0.31970260223048325,0.38306451612903225,1998,CHN,NL,425000,12.959844447906553,1992,5,1,0,SS,0,1
49,alexama02,1998,1,108,264,34,60,10,1,5,25.0,4.0,1.0,18,66.0,1.0,1.0,5.0,1.0,6.0,289.0,0.27816901408450706,0.32954545454545453,1999,CHN,NL,475000,13.071070083016778,1992,6,1,0,SS,0,1
50,alexama02,1999,1,90,177,17,48,11,2,0,15.0,4.0,0.0,10,38.0,0.0,0.0,1.0,1.0,1.0,189.0,0.30851063829787234,0.3559322033898305,2000,BOS,AL,612500,13.32530422140102,1992,7,0,1,SS,0,1
51,alfoned01,1995,1,101,335,26,93,13,5,4,41.0,1.0,1.0,12,37.0,1.0,1.0,4.0,4.0,7.0,356.0,0.30113636363636365,0.382089552238806,1996,NYN,NL,180000,12.100712129872347,1995,0,0,0,3B,0,1
52,alfoned01,1996,1,123,368,36,96,15,2,4,40.0,2.0,0.0,25,56.0,2.0,0.0,9.0,5.0,8.0,407.0,0.30402010050251255,0.3451086956521739,1997,NYN,NL,215000,12.2783933071098,1995,1,0,0,2B,0,1
53,alfoned01,1997,1,151,518,84,163,27,2,10,72.0,11.0,6.0,63,56.0,0.0,5.0,8.0,5.0,4.0,599.0,0.39086294416243655,0.43243243243243246,1998,NYN,NL,1750000,14.375126345899696,1995,2,0,0,3B,0,1
54,alfoned01,1998,1,144,557,94,155,28,2,17,78.0,8.0,3.0,65,77.0,1.0,3.0,2.0,3.0,11.0,630.0,0.35509554140127386,0.4272890484739677,1999,NYN,NL,2800000,14.845129975145433,1995,3,1,0,3B,0,1
55,alfoned01,1999,1,158,628,123,191,41,1,27,108.0,9.0,2.0,85,85.0,2.0,3.0,1.0,9.0,14.0,726.0,0.38482758620689655,0.5015923566878981,2000,NYN,NL,4225000,15.25652981877341,1995,4,1,0,2B,0,1
56,alfoned01,2000,1,150,544,109,176,40,2,25,94.0,3.0,2.0,95,70.0,1.0,5.0,0.0,6.0,12.0,650.0,0.4246153846153846,0.5422794117647058,2001,NYN,NL,5750000,15.564710412773533,1995,5,1,0,2B,0,1
57,alfoned01,2001,1,124,457,64,111,22,0,17,49.0,5.0,0.0,51,62.0,0.0,5.0,1.0,5.0,7.0,519.0,0.3223938223938224,0.4026258205689278,2002,NYN,NL,6200000,15.64005985001532,1995,6,1,0,2B,0,1
58,alfoned01,2002,1,135,490,78,151,26,0,16,56.0,6.0,0.0,62,55.0,8.0,7.0,0.0,3.0,5.0,562.0,0.3914590747330961,0.45918367346938777,2003,SFN,NL,4000000,15.201804919084164,1995,7,0,1,3B,0,1
59,alfoned01,2003,1,142,514,56,133,25,2,13,81.0,5.0,2.0,58,41.0,4.0,4.0,3.0,7.0,14.0,586.0,0.3344768439108062,0.39105058365758755,2004,SFN,NL,6500000,15.687312734865866,1995,8,0,1,3B,0,1
60,alfoned01,2004,1,139,519,66,150,26,1,11,77.0,1.0,1.0,46,40.0,2.0,5.0,2.0,4.0,15.0,576.0,0.3501742160278746,0.40655105973025046,2005,SFN,NL,7500000,15.830413578506539,1995,9,0,1,3B,0,1
61,alfoned01,2005,1,109,368,36,102,17,1,2,43.0,2.0,0.0,27,34.0,1.0,2.0,1.0,4.0,11.0,402.0,0.3266832917705736,0.3451086956521739,2006,LAA,AL,8000000,15.89495209964411,1995,10,0,1,3B,0,1
62,alfonel01,2006,1,87,286,27,76,17,2,12,39.0,1.0,0.0,9,74.0,7.0,7.0,4.0,3.0,10.0,309.0,0.3016393442622951,0.46503496503496505,2007,SFN,NL,382000,12.853175887588712,2006,0,0,0,C,1,0
63,alicelu01,1993,1,115,362,50,101,19,3,3,46.0,11.0,1.0,47,54.0,2.0,4.0,1.0,7.0,9.0,421.0,0.3619047619047619,0.3729281767955801,1994,SLN,NL,650000,13.38472764187182,1988,5,1,0,2B,0,1
64,alicelu01,1994,1,88,205,32,57,12,5,5,29.0,4.0,5.0,30,38.0,4.0,3.0,1.0,3.0,1.0,242.0,0.37344398340248963,0.4585365853658537,1995,BOS,AL,800000,13.592367006650065,1988,6,1,0,2B,0,1
65,alicelu01,1995,1,132,419,64,113,20,3,6,44.0,13.0,10.0,63,61.0,0.0,7.0,13.0,9.0,10.0,511.0,0.3674698795180723,0.3747016706443914,1996,SLN,NL,750000,13.527828485512494,1988,7,0,1,2B,0,1
66,alicelu01,1996,1,129,380,54,98,26,3,5,42.0,11.0,3.0,52,78.0,9.0,5.0,4.0,6.0,4.0,447.0,0.34988713318284426,0.3815789473684211,1997,ANA,AL,650000,13.38472764187182,1988,8,0,1,2B,0,1
67,alicelu01,1997,1,128,388,59,98,16,7,5,37.0,22.0,8.0,69,65.0,3.0,8.0,4.0,2.0,4.0,471.0,0.3747323340471092,0.36855670103092786,1998,TEX,AL,750000,13.527828485512494,1988,9,0,1,2B,0,1
68,alicelu01,1998,1,101,259,51,71,15,3,6,33.0,4.0,3.0,37,40.0,0.0,5.0,4.0,3.0,1.0,308.0,0.3717105263157895,0.4247104247104247,1999,TEX,AL,825000,13.623138665316818,1988,10,0,1,2B,0,1
69,alicelu01,1999,1,68,164,33,33,10,0,3,17.0,2.0,1.0,28,32.0,0.0,0.0,3.0,1.0,4.0,196.0,0.3160621761658031,0.3170731707317073,2000,TEX,AL,750000,13.527828485512494,1988,11,0,1,2B,0,1
70,alicelu01,2000,1,139,540,85,159,25,8,6,63.0,1.0,3.0,59,75.0,1.0,5.0,7.0,7.0,13.0,618.0,0.3649754500818331,0.40370370370370373,2001,KCA,AL,800000,13.592367006650065,1988,12,0,1,2B,0,1
71,alicelu01,2001,1,113,387,44,106,16,4,4,32.0,8.0,6.0,23,56.0,0.0,4.0,3.0,1.0,6.0,418.0,0.3204819277108434,0.3669250645994832,2002,KCA,AL,800000,13.592367006650065,1988,13,0,1,2B,0,1
72,allenbr01,2011,3,52,175,23,35,9,2,6,18.0,3.0,0.0,18,68.0,3.0,1.0,0.0,1.0,0.0,195.0,0.27692307692307694,0.37714285714285717,2012,OAK,AL,482500,13.086736199761178,2009,2,0,0,1B,0,0
73,allenje01,1996,1,61,229,32,60,9,3,4,31.0,11.0,6.0,23,50.0,0.0,4.0,2.0,2.0,2.0,260.0,0.3372093023255814,0.3799126637554585,1997,PIT,NL,160000,11.982929094215963,1996,0,0,0,OF,0,0
74,allenje01,1997,1,108,369,55,94,18,2,3,43.0,14.0,7.0,44,79.0,1.0,7.0,9.0,6.0,5.0,435.0,0.3403755868544601,0.33875338753387535,1998,PIT,NL,260000,12.468436909997665,1996,1,0,0,OF,0,0
75,allenje01,1998,6,133,360,54,98,20,3,5,31.0,15.0,6.0,28,76.0,0.0,12.0,8.0,1.0,1.0,409.0,0.34413965087281795,0.3861111111111111,1999,NYN,NL,284000,12.556729517143344,1996,2,0,0,OF,0,0
76,alomaro01,1993,1,153,589,109,192,35,6,17,93.0,55.0,15.0,80,67.0,5.0,5.0,4.0,5.0,13.0,683.0,0.40795287187039764,0.4923599320882852,1994,TOR,AL,5433334,15.50806349980826,1988,5,1,0,2B,0,1
77,alomaro01,1994,1,107,392,78,120,25,4,8,38.0,19.0,8.0,51,41.0,2.0,2.0,7.0,3.0,14.0,455.0,0.3861607142857143,0.45153061224489793,1995,TOR,AL,5500000,15.520258650202699,1988,6,1,0,2B,0,1
78,alomaro01,1995,1,130,517,71,155,24,7,13,66.0,30.0,3.0,47,45.0,3.0,0.0,6.0,7.0,16.0,577.0,0.35376532399299476,0.44874274661508706,1996,BAL,AL,4279379,15.269318463572962,1988,7,0,1,2B,0,1
79,alomaro01,1996,1,153,588,132,193,43,4,22,94.0,17.0,6.0,90,65.0,10.0,1.0,8.0,12.0,14.0,699.0,0.4109985528219971,0.5272108843537415,1997,BAL,AL,6354379,15.664654739498923,1988,8,0,1,2B,0,1
80,alomaro01,1997,1,112,412,64,137,23,2,14,60.0,9.0,3.0,40,43.0,2.0,3.0,7.0,7.0,10.0,469.0,0.38961038961038963,0.5,1998,BAL,AL,6343771,15.662983944545683,1988,9,0,1,2B,0,1
81,alomaro01,1998,1,147,588,86,166,36,1,14,56.0,18.0,5.0,59,70.0,3.0,2.0,3.0,5.0,11.0,657.0,0.3470948012232416,0.41836734693877553,1999,CLE,AL,7049966,15.768533352081787,1988,10,0,1,2B,0,1
82,alomaro01,1999,1,159,563,138,182,40,3,24,120.0,37.0,6.0,99,96.0,3.0,7.0,12.0,13.0,13.0,694.0,0.4222873900293255,0.5328596802841918,2000,CLE,AL,7196656,15.789127031654111,1988,11,0,1,2B,0,1
83,alomaro01,2000,1,155,610,111,189,40,2,19,89.0,39.0,4.0,64,82.0,4.0,6.0,11.0,6.0,19.0,697.0,0.37755102040816324,0.47540983606557374,2001,CLE,AL,7750000,15.86320340132953,1988,12,0,1,2B,0,1
84,alomaro01,2001,1,157,575,113,193,34,12,20,100.0,30.0,6.0,80,71.0,5.0,4.0,9.0,9.0,9.0,677.0,0.41467065868263475,0.5408695652173913,2002,NYN,NL,7939664,15.88738151494756,1988,13,0,1,2B,0,1
85,alomaro01,2002,1,149,590,73,157,24,4,11,53.0,16.0,4.0,57,83.0,4.0,1.0,6.0,1.0,12.0,655.0,0.3312788906009245,0.376271186440678,2003,NYN,NL,8000000,15.89495209964411,1988,14,0,1,2B,0,1
86,alomaro01,2003,3,140,516,76,133,28,2,5,39.0,12.0,2.0,59,77.0,3.0,3.0,12.0,8.0,17.0,598.0,0.33276450511945393,0.3488372093023256,2004,ARI,NL,1000000,13.815510557964274,1988,15,0,1,2B,0,1
87,alomasa02,1993,1,64,215,24,58,7,1,6,32.0,3.0,1.0,11,28.0,0.0,6.0,1.0,4.0,3.0,237.0,0.3177966101694915,0.3953488372093023,1994,CLE,AL,2200000,14.603967918328545,1988,5,1,0,C,1,0
88,alomasa02,1994,1,80,292,44,84,15,1,14,43.0,8.0,4.0,25,31.0,2.0,2.0,0.0,1.0,7.0,320.0,0.346875,0.4897260273972603,1995,CLE,AL,2550000,14.75160391713461,1988,6,1,0,C,1,0
89,alomasa02,1995,1,66,203,32,61,6,0,10,35.0,3.0,1.0,7,26.0,0.0,3.0,4.0,1.0,8.0,218.0,0.3317757009345794,0.47783251231527096,1996,CLE,AL,2575000,14.761360092079974,1988,7,0,1,C,1,0
90,alomasa02,1996,1,127,418,53,110,23,0,11,50.0,1.0,0.0,19,42.0,0.0,3.0,2.0,2.0,20.0,444.0,0.2986425339366516,0.39712918660287083,1997,CLE,AL,2600000,14.77102200299171,1988,8,0,1,C,1,0
91,alomasa02,1997,1,125,451,63,146,37,0,21,83.0,0.0,2.0,19,48.0,2.0,3.0,6.0,1.0,16.0,480.0,0.35443037974683544,0.5454545454545454,1998,CLE,AL,2725000,14.817978986079481,1988,9,0,1,C,1,0
92,alomasa02,1998,1,117,409,45,96,26,2,6,44.0,0.0,3.0,18,45.0,0.0,3.0,5.0,3.0,15.0,438.0,0.2702078521939954,0.35207823960880197,1999,CLE,AL,2800000,14.845129975145433,1988,10,0,1,C,1,0
93,alomasa02,1999,1,37,137,19,42,13,0,6,25.0,0.0,1.0,4,23.0,0.0,0.0,1.0,2.0,1.0,144.0,0.32167832167832167,0.5328467153284672,2000,CLE,AL,2700000,14.808762330974558,1988,11,0,1,C,1,0
94,alomasa02,2000,1,97,356,44,103,16,2,7,42.0,2.0,2.0,16,41.0,1.0,4.0,4.0,4.0,9.0,384.0,0.3236842105263158,0.4044943820224719,2001,CHA,AL,2900000,14.880221294956703,1988,12,0,1,C,1,0
95,alomasa02,2001,1,70,220,17,54,8,1,4,21.0,1.0,2.0,12,17.0,1.0,2.0,3.0,2.0,6.0,239.0,0.288135593220339,0.34545454545454546,2002,CHA,AL,2500000,14.73180128983843,1988,13,0,1,C,1,0
96,alomasa02,2002,3,89,283,29,79,14,1,7,37.0,0.0,0.0,9,33.0,0.0,1.0,1.0,2.0,11.0,296.0,0.3016949152542373,0.4098939929328622,2003,CHA,AL,700000,13.458835614025542,1988,14,0,1,C,1,0
97,alomasa02,2003,1,75,194,22,52,12,0,5,26.0,0.0,0.0,4,17.0,0.0,0.0,5.0,1.0,4.0,204.0,0.2814070351758794,0.4072164948453608,2004,CHA,AL,700000,13.458835614025542,1988,15,0,1,C,1,0
98,alomasa02,2004,1,50,146,15,35,4,0,2,14.0,0.0,0.0,11,13.0,2.0,2.0,3.0,2.0,4.0,164.0,0.2981366459627329,0.3082191780821918,2005,TEX,AL,550000,13.217673557208654,1988,16,0,1,C,1,0
99,alonsyo01,2012,1,155,549,47,150,39,0,9,62.0,3.0,0.0,62,101.0,9.0,3.0,1.0,4.0,14.0,619.0,0.3478964401294498,0.39344262295081966,2013,SDN,NL,1120000,13.928839243271277,2010,2,0,0,1B,0,0
100,alonsyo01,2013,1,97,334,34,94,11,0,6,45.0,6.0,0.0,32,47.0,5.0,2.0,0.0,7.0,9.0,375.0,0.3413333333333333,0.36826347305389223,2014,SDN,NL,980000,13.795307850646754,2010,3,1,0,1B,0,0
101,alonsyo01,2014,1,84,267,27,64,19,1,7,27.0,6.0,1.0,17,36.0,1.0,1.0,0.0,3.0,8.0,288.0,0.2847222222222222,0.3970037453183521,2015,SDN,NL,1650000,14.316285845876763,2010,4,1,0,1B,0,0
102,alonsyo01,2015,1,103,354,50,100,18,1,5,31.0,2.0,5.0,42,48.0,3.0,3.0,0.0,3.0,13.0,402.0,0.36069651741293535,0.3813559322033898,2016,OAK,AL,2650000,14.790070197962406,2010,5,1,0,1B,0,0
103,aloumo01,1993,1,136,482,70,138,29,6,18,85.0,17.0,6.0,38,53.0,9.0,5.0,3.0,7.0,9.0,535.0,0.34022556390977443,0.483402489626556,1994,MON,NL,1415000,14.162640089059476,1990,3,1,0,OF,0,0
104,aloumo01,1994,1,107,422,81,143,31,5,22,78.0,7.0,6.0,42,63.0,10.0,2.0,0.0,5.0,7.0,471.0,0.3970276008492569,0.5924170616113744,1995,MON,NL,3000000,14.914122846632385,1990,4,1,0,OF,0,0
105,aloumo01,1995,1,93,344,48,94,22,0,14,58.0,4.0,3.0,29,56.0,6.0,9.0,0.0,4.0,9.0,386.0,0.34196891191709844,0.45930232558139533,1996,MON,NL,3050000,14.930652148583594,1990,5,1,0,OF,0,0
106,aloumo01,1996,1,143,540,87,152,28,2,21,96.0,9.0,4.0,49,83.0,7.0,2.0,0.0,7.0,15.0,598.0,0.3394648829431438,0.45740740740740743,1997,FLO,NL,4500000,15.319587954740548,1990,6,1,0,OF,0,0
107,aloumo01,1997,1,150,538,88,157,29,5,23,115.0,9.0,5.0,70,85.0,9.0,4.0,0.0,7.0,13.0,619.0,0.37318255250403876,0.49256505576208176,1998,HOU,NL,5020000,15.428940491667912,1990,7,0,1,OF,0,0
108,aloumo01,1998,1,159,584,104,182,34,5,38,124.0,11.0,3.0,84,87.0,11.0,5.0,0.0,6.0,14.0,679.0,0.39911634756995584,0.5821917808219178,1999,HOU,NL,5000000,15.424948470398375,1990,8,0,1,OF,0,0
109,aloumo01,2000,1,126,454,82,161,28,2,30,114.0,3.0,3.0,52,45.0,4.0,2.0,0.0,9.0,21.0,517.0,0.4158607350096712,0.6233480176211453,2001,HOU,NL,5250000,15.473738634567807,1990,10,0,1,OF,0,0
110,aloumo01,2001,1,136,513,79,170,31,1,27,108.0,5.0,1.0,57,57.0,14.0,3.0,0.0,8.0,18.0,581.0,0.3958691910499139,0.5536062378167641,2002,CHN,NL,6000000,15.60727002719233,1990,11,0,1,OF,0,0
