,Player,Player_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
155,davisch01,Chili Davis,0.0,0.0,0.015,0.27,0.4,0.405,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,,,,,,
156,daviser01,Eric Davis,0.0,0.0,0.26,0.395,0.395,0.395,0.4,0.41,0.41,0.41,0.41,0.45,0.45,0.47,0.47,0.48,0.48,,,,,,,,
157,davisge01,George Davis,0.0,0.125,0.14,0.41,0.425,0.425,0.43,0.445,0.485,0.51,0.515,0.515,0.52,0.52,0.585,0.575,0.61,0.61,0.61,0.615,,,,,
158,davisha01,Harry Davis,0.0,0.0,0.0,0.005,0.005,0.12,0.265,0.405,0.385,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.415,0.415,0.415,,,,,,
159,daviswi02,Willie Davis,0.0,0.01,0.315,0.4,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.445,0.45,0.46,0.45,0.435,0.445,,,,,,,
160,dawsoan01,Andre Dawson,0.0,0.025,0.245,0.405,0.435,0.44,0.44,0.475,0.475,0.47,0.47,0.475,0.49,0.49,0.5,0.495,0.495,0.5,0.5,0.51,0.54,,,,
161,decindo01,Doug DeCinces,0.0,0.0,0.0,0.185,0.42,0.415,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,,,,,,,,,,,
162,delahed01,Ed Delahanty,0.0,0.0,0.0,0.18,0.41,0.42,0.43,0.47,0.575,0.55,0.575,0.605,0.605,,,,,,,,,,,,
163,delgaca01,Carlos Delgado,0.0,0.0,0.0,0.0,0.27,0.405,0.415,0.42,0.44,0.48,0.475,0.46,0.465,0.465,0.465,0.465,,,,,,,,,
164,dempsri01,Rick Dempsey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.215,0.375,0.375,0.405,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.425,,
165,devliar01,Art Devlin,0.11,0.26,0.44,0.44,0.435,0.44,0.45,0.44,0.44,0.43,,,,,,,,,,,,,,,
166,dickebi01,Bill Dickey,0.025,0.145,0.4,0.38,0.4,0.39,0.39,0.395,0.415,0.45,0.47,0.47,0.475,0.475,0.475,0.49,,,,,,,,,
167,dimagdo01,Dom DiMaggio,0.0,0.14,0.395,0.425,0.41,0.41,0.415,0.425,0.42,0.415,,,,,,,,,,,,,,,
168,dimagjo01,Joe DiMaggio,0.18,0.425,0.435,0.435,0.51,0.6,0.62,0.625,0.65,0.655,0.645,0.645,0.645,,,,,,,,,,,,
169,dobyla01,Larry Doby,0.0,0.14,0.26,0.4,0.41,0.435,0.445,0.49,0.49,0.49,0.49,0.485,0.475,,,,,,,,,,,,
170,doerrbo01,Bobby Doerr,0.0,0.0,0.0,0.125,0.245,0.39,0.39,0.4,0.415,0.42,0.425,0.46,0.465,0.47,,,,,,,,,,,
171,donaljo02,Josh Donaldson,0.0,0.0,0.265,0.425,0.43,0.435,0.465,0.47,0.5,0.505,0.5,,,,,,,,,,,,,,
172,donlimi01,Mike Donlin,0.0,0.0,0.19,0.19,0.385,0.38,0.395,0.395,0.405,0.405,0.405,,,,,,,,,,,,,,
173,doranbi02,Bill Doran,0.0,0.18,0.285,0.405,0.395,0.405,0.405,0.395,0.4,0.4,0.4,0.4,,,,,,,,,,,,,
174,downibr01,Brian Downing,0.0,0.0,0.09,0.14,0.21,0.395,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.405,0.405,0.405,0.405,0.405,0.405,,,,,
175,doylela01,Larry Doyle,0.0,0.0,0.145,0.32,0.405,0.4,0.405,0.41,0.44,0.445,0.45,0.44,0.43,0.43,,,,,,,,,,,
176,drewj,J.D. Drew,0.0,0.015,0.18,0.42,0.42,0.435,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,,,,,,,,,,,
177,duffyhu01,Hugh Duffy,0.0,0.05,0.17,0.425,0.425,0.48,0.495,0.5,0.5,0.5,0.485,,,,,,,,,,,,,,
178,dunlafr01,Fred Dunlap,0.03,0.235,0.405,0.415,0.435,0.435,0.425,0.425,0.425,0.425,,,,,,,,,,,,,,,
179,durhara01,Ray Durham,0.0,0.005,0.02,0.315,0.405,0.4,0.4,0.405,0.405,0.405,0.405,0.41,0.41,0.41,,,,,,,,,,,
180,dykesji01,Jimmy Dykes,0.0,0.0,0.0,0.0,0.12,0.12,0.255,0.395,0.39,0.39,0.39,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.485,,,
181,dykstle01,Lenny Dykstra,0.0,0.185,0.39,0.38,0.385,0.425,0.425,0.425,0.435,0.435,0.435,0.445,,,,,,,,,,,,,
182,edmonji01,Jim Edmonds,0.0,0.0,0.195,0.4,0.41,0.425,0.425,0.425,0.43,0.48,0.485,0.46,0.46,0.46,0.46,0.46,0.46,,,,,,,,
183,elberki01,Kid Elberfeld,0.0,0.0,0.145,0.18,0.38,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,,,,,,,,,,,
184,elliobo01,Bob Elliott,0.0,0.085,0.12,0.28,0.38,0.38,0.39,0.39,0.415,0.45,0.465,0.48,0.48,0.46,0.46,,,,,,,,,,
185,ellisma01,Mark Ellis,0.0,0.11,0.395,0.425,0.435,0.435,0.435,0.435,0.45,0.45,0.455,0.445,,,,,,,,,,,,,
186,ellsbja01,Jacoby Ellsbury,0.0,0.02,0.12,0.12,0.415,0.42,0.415,0.415,0.415,0.415,0.425,,,,,,,,,,,,,,
187,encared01,Edwin Encarnación,0.0,0.0,0.02,0.095,0.115,0.19,0.19,0.4,0.4,0.4,0.405,0.415,0.415,0.415,0.43,0.44,,,,,,,,,
188,engliwo01,Woody English,0.0,0.015,0.11,0.41,0.425,0.425,0.425,0.43,0.435,0.435,0.435,0.435,,,,,,,,,,,,,
189,ennisde01,Del Ennis,0.185,0.195,0.42,0.41,0.4,0.4,0.405,0.4,0.39,0.4,0.4,0.4,0.4,0.405,,,,,,,,,,,
190,erstada01,Darin Erstad,0.0,0.085,0.14,0.245,0.43,0.43,0.445,0.455,0.46,0.45,0.45,0.45,0.45,0.45,,,,,,,,,,,
191,escobyu01,Yunel Escobar,0.0,0.155,0.385,0.39,0.41,0.425,0.425,0.41,0.4,0.4,0.4,,,,,,,,,,,,,,
192,evansda01,Darrell Evans,0.0,0.0,0.0,0.13,0.41,0.425,0.415,0.415,0.415,0.415,0.415,0.42,0.42,0.415,0.435,0.435,0.45,0.45,0.46,0.46,0.45,,,,
193,evansdw01,Dwight Evans,0.0,0.0,0.14,0.4,0.395,0.425,0.425,0.425,0.425,0.43,0.43,0.43,0.435,0.445,0.46,0.495,0.505,0.51,0.505,0.505,,,,,
194,eversjo01,Johnny Evers,0.0,0.0,0.11,0.125,0.37,0.405,0.435,0.435,0.425,0.425,0.425,0.425,0.44,0.44,0.44,0.445,0.445,,,,,,,,
195,ewingbu01,Buck Ewing,0.0,0.0,0.11,0.29,0.41,0.425,0.425,0.425,0.435,0.435,0.435,0.425,0.425,0.43,0.43,0.44,0.44,,,,,,,,
196,fainfe01,Ferris Fain,0.04,0.185,0.295,0.375,0.4,0.39,0.395,0.395,0.395,,,,,,,,,,,,,,,,
197,fairlro01,Ron Fairly,0.0,0.0,0.0,0.0,0.015,0.12,0.275,0.39,0.39,0.395,0.395,0.395,0.375,0.375,0.375,0.38,0.39,0.38,0.38,0.38,0.38,,,,
198,fernato01,Tony Fernández,0.0,0.0,0.135,0.39,0.42,0.41,0.425,0.425,0.425,0.41,0.425,0.41,0.41,0.425,0.425,0.41,0.41,,,,,,,,
199,ferreri01,Rick Ferrell,0.0,0.0,0.115,0.235,0.405,0.415,0.405,0.405,0.405,0.405,0.42,0.42,0.42,0.405,0.405,0.405,0.405,0.405,,,,,,,
200,finlest01,Steve Finley,0.0,0.0,0.19,0.42,0.41,0.41,0.405,0.4,0.395,0.395,0.395,0.395,0.395,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,
201,fiskca01,Carlton Fisk,0.0,0.0,0.235,0.41,0.405,0.405,0.41,0.415,0.465,0.465,0.475,0.475,0.475,0.47,0.47,0.47,0.46,0.475,0.495,0.495,0.505,0.515,0.545,0.545,
202,fletcar01,Art Fletcher,0.0,0.0,0.0,0.125,0.355,0.395,0.395,0.435,0.43,0.43,0.455,0.445,0.445,,,,,,,,,,,,
203,fletcel01,Elbie Fletcher,0.0,0.0,0.0,0.1,0.14,0.41,0.41,0.41,0.41,0.41,0.41,0.41,,,,,,,,,,,,,
204,fletcsc01,Scott Fletcher,0.0,0.0,0.01,0.165,0.24,0.395,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,,,,,,,,,,
205,flickel01,Elmer Flick,0.21,0.295,0.425,0.425,0.41,0.43,0.505,0.49,0.49,0.49,,,,,,,,,,,,,,,
206,floodcu01,Curt Flood,0.0,0.0,0.01,0.18,0.395,0.415,0.425,0.44,0.44,0.44,0.44,0.44,0.44,,,,,,,,,,,,
207,floydcl01,Cliff Floyd,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,,,,,,,,
208,fostege01,George Foster,0.0,0.0,0.0,0.0,0.0,0.26,0.43,0.44,0.44,0.44,0.45,0.48,0.48,0.485,0.48,0.49,0.475,,,,,,,,
209,fournja01,Jack Fournier,0.0,0.0,0.075,0.4,0.395,0.395,0.39,0.39,0.39,0.39,0.445,0.47,0.47,0.475,,,,,,,,,,,
210,foxne01,Nellie Fox,0.0,0.0,0.0,0.175,0.26,0.405,0.41,0.425,0.435,0.445,0.455,0.455,0.455,0.465,0.47,0.47,0.46,0.46,,,,,,,
211,foxxji01,Jimmie Foxx,0.0,0.0,0.195,0.395,0.405,0.41,0.485,0.525,0.62,0.655,0.665,0.67,0.675,0.665,0.67,0.665,0.675,0.69,0.69,,,,,,
212,francju01,Julio Franco,0.0,0.0,0.015,0.125,0.26,0.395,0.39,0.405,0.405,0.445,0.445,0.445,0.45,0.45,0.45,0.455,0.455,0.455,0.47,0.47,0.48,0.49,,,
213,frazito01,Todd Frazier,0.0,0.0,0.12,0.4,0.39,0.39,0.39,0.405,0.41,0.41,0.41,,,,,,,,,,,,,,
214,freehbi01,Bill Freehan,0.0,0.0,0.205,0.265,0.325,0.4,0.42,0.42,0.42,0.415,0.44,0.44,0.465,0.465,0.465,,,,,,,,,,
215,freemfr01,Freddie Freeman,0.0,0.0,0.02,0.295,0.41,0.4,0.405,0.405,0.4,0.435,0.45,0.525,,,,,,,,,,,,,
216,fregoji01,Jim Fregosi,0.0,0.0,0.145,0.395,0.41,0.415,0.415,0.445,0.475,0.465,0.465,0.465,0.445,0.445,0.445,0.445,0.445,0.445,,,,,,,
217,freylo01,Lonny Frey,0.0,0.02,0.14,0.275,0.385,0.375,0.395,0.41,0.415,0.415,0.43,0.43,0.43,0.43,,,,,,,,,,,
218,friscfr01,Frankie Frisch,0.0,0.0,0.41,0.415,0.445,0.44,0.44,0.455,0.525,0.515,0.53,0.515,0.52,0.52,0.515,0.515,0.525,0.525,0.525,,,,,,
219,frymatr01,Travis Fryman,0.0,0.12,0.4,0.4,0.39,0.395,0.405,0.41,0.41,0.41,0.41,0.395,0.39,,,,,,,,,,,,
220,furcara02,Rafael Furcal,0.125,0.145,0.185,0.41,0.41,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,,,,,,,,,,,
221,furilca01,Carl Furillo,0.0,0.09,0.135,0.41,0.41,0.42,0.42,0.41,0.41,0.425,0.425,0.425,0.425,0.425,0.425,,,,,,,,,,
222,gaettga01,Gary Gaetti,0.0,0.0,0.11,0.21,0.375,0.43,0.435,0.43,0.43,0.43,0.43,0.43,0.43,0.445,0.445,0.445,0.46,0.45,0.47,0.475,,,,,
223,gagnegr01,Greg Gagne,0.0,0.0,0.0,0.145,0.18,0.38,0.395,0.41,0.41,0.41,0.41,0.41,0.41,0.41,,,,,,,,,,,
224,galanau01,Augie Galan,0.0,0.215,0.29,0.415,0.41,0.41,0.405,0.405,0.405,0.41,0.425,0.44,0.46,0.47,0.47,0.48,,,,,,,,,
225,galaran01,Andrés Galarraga,0.0,0.0,0.0,0.26,0.41,0.39,0.4,0.4,0.4,0.4,0.4,0.41,0.415,0.415,0.415,0.415,0.415,0.405,0.405,,,,,,
226,gantro01,Ron Gant,0.0,0.0,0.0,0.265,0.34,0.41,0.425,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,,,,,,,,,
227,garcino01,Nomar Garciaparra,0.0,0.22,0.43,0.405,0.42,0.41,0.455,0.505,0.495,0.49,0.495,0.47,0.475,0.475,,,,,,,,,,,
228,gardnbr01,Brett Gardner,0.0,0.01,0.42,0.415,0.405,0.43,0.43,0.43,0.43,0.445,0.44,0.44,0.44,0.44,,,,,,,,,,,
229,gardnla01,Larry Gardner,0.0,0.0,0.01,0.23,0.395,0.39,0.395,0.395,0.415,0.405,0.41,0.41,0.41,0.425,0.41,0.425,0.425,,,,,,,,
230,garneph01,Phil Garner,0.0,0.0,0.115,0.245,0.385,0.375,0.395,0.39,0.39,0.39,0.395,0.38,0.375,0.38,,,,,,,,,,,
231,garvest01,Steve Garvey,0.0,0.0,0.0,0.015,0.255,0.4,0.405,0.405,0.425,0.42,0.42,0.42,0.425,0.42,0.405,0.4,0.41,0.415,,,,,,,
232,gehrich01,Charlie Gehringer,0.0,0.0,0.0,0.145,0.315,0.395,0.395,0.395,0.41,0.45,0.465,0.545,0.59,0.61,0.64,0.645,0.66,0.66,0.66,,,,,,
233,gehrilo01,Lou Gehrig,0.0,0.015,0.425,0.43,0.44,0.485,0.6,0.66,0.655,0.64,0.66,0.665,0.67,0.665,0.665,0.665,,,,,,,,,
234,giambja01,Jason Giambi,0.0,0.0,0.02,0.19,0.415,0.42,0.46,0.45,0.525,0.525,0.535,0.535,0.535,0.535,0.535,0.53,0.53,0.52,0.52,0.52,,,,,
235,gibsoki01,Kirk Gibson,0.0,0.0,0.0,0.025,0.12,0.4,0.39,0.39,0.39,0.39,0.39,0.395,0.395,0.395,0.395,0.395,0.395,,,,,,,,
236,gilesbr02,Brian Giles,0.0,0.0,0.015,0.23,0.415,0.41,0.4,0.43,0.45,0.435,0.485,0.49,0.485,0.49,0.485,,,,,,,,,,
237,gilliji01,Jim Gilliam,0.09,0.19,0.405,0.425,0.425,0.415,0.415,0.43,0.43,0.43,0.43,0.43,0.43,0.415,,,,,,,,,,,
238,glassja01,Jack Glasscock,0.0,0.0,0.015,0.28,0.425,0.425,0.425,0.43,0.445,0.445,0.455,0.495,0.495,0.495,0.505,0.5,0.495,,,,,,,,
239,glaustr01,Troy Glaus,0.0,0.0,0.42,0.4,0.41,0.4,0.395,0.395,0.4,0.405,0.425,0.425,0.415,,,,,,,,,,,,
240,goldspa01,Paul Goldschmidt,0.0,0.02,0.425,0.415,0.42,0.425,0.45,0.515,0.515,0.515,0.52,,,,,,,,,,,,,,
241,gonzaad01,Adrián González,0.0,0.0,0.0,0.12,0.29,0.405,0.405,0.435,0.44,0.43,0.44,0.445,0.445,0.445,0.445,,,,,,,,,,
242,gonzaju03,Juan González,0.0,0.0,0.0,0.135,0.41,0.41,0.41,0.41,0.41,0.415,0.455,0.455,0.47,0.47,0.47,0.47,,,,,,,,,
243,gonzalu01,Luis Gonzalez,0.0,0.01,0.13,0.41,0.395,0.395,0.425,0.425,0.425,0.455,0.445,0.46,0.455,0.46,0.46,0.46,0.46,0.435,0.44,,,,,,
244,gonzato01,Tony González,0.0,0.005,0.18,0.39,0.38,0.38,0.38,0.39,0.395,0.39,0.39,0.395,,,,,,,,,,,,,
245,goodmbi01,Billy Goodman,0.0,0.0,0.125,0.13,0.395,0.375,0.375,0.375,0.38,0.375,0.375,0.39,0.395,0.39,0.39,,,,,,,,,,
246,gordoal01,Alex Gordon,0.0,0.11,0.12,0.115,0.405,0.425,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,,,,,,,,,,,
247,gordojo01,Joe Gordon,0.035,0.385,0.44,0.435,0.44,0.44,0.44,0.48,0.505,0.505,0.505,,,,,,,,,,,,,,
248,gordosi01,Sid Gordon,0.0,0.0,0.0,0.015,0.12,0.4,0.39,0.395,0.405,0.44,0.445,0.44,0.445,,,,,,,,,,,,
249,gosligo01,Goose Goslin,0.0,0.0,0.1,0.42,0.42,0.43,0.43,0.49,0.49,0.515,0.485,0.485,0.47,0.475,0.47,0.47,0.475,0.475,,,,,,,
250,gracema01,Mark Grace,0.0,0.15,0.3,0.385,0.375,0.405,0.41,0.425,0.41,0.425,0.425,0.425,0.435,0.435,0.435,0.435,,,,,,,,,
251,grandcu01,Curtis Granderson,0.0,0.0,0.115,0.415,0.41,0.415,0.43,0.425,0.45,0.45,0.45,0.455,0.47,0.455,0.5,0.51,,,,,,,,,
252,grantge01,George Grantham,0.0,0.0,0.18,0.26,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,,,,,,,,,,,,,
253,greenha01,Hank Greenberg,0.0,0.3,0.425,0.425,0.425,0.475,0.535,0.56,0.56,0.545,0.56,0.555,,,,,,,,,,,,,
254,greenmi01,Mike Greenwell,0.0,0.0,0.12,0.405,0.405,0.405,0.405,0.405,0.41,0.405,0.42,0.41,,,,,,,,,,,,,
255,greensh01,Shawn Green,0.0,0.0,0.0,0.0,0.005,0.17,0.395,0.395,0.405,0.41,0.415,0.415,0.42,0.425,0.425,,,,,,,,,,
256,grichbo01,Bobby Grich,0.0,0.0,0.2,0.43,0.43,0.43,0.43,0.44,0.47,0.46,0.46,0.455,0.455,0.455,0.455,0.455,0.455,,,,,,,,
257,griffke01,Ken Griffey,0.0,0.0,0.12,0.315,0.395,0.395,0.395,0.395,0.405,0.405,0.405,0.405,0.405,0.39,0.395,0.395,0.395,0.395,0.395,,,,,,
258,griffke02,Ken Griffey Jr.,0.0,0.29,0.41,0.405,0.43,0.485,0.475,0.53,0.585,0.605,0.605,0.605,0.605,0.605,0.605,0.61,0.615,0.61,0.59,0.61,0.645,0.67,,,
259,grissma02,Marquis Grissom,0.0,0.0,0.075,0.4,0.39,0.415,0.415,0.415,0.43,0.43,0.425,0.41,0.41,0.41,0.41,0.41,0.39,,,,,,,,
260,groatdi01,Dick Groat,0.0,0.0,0.0,0.17,0.39,0.38,0.42,0.42,0.42,0.415,0.415,0.415,0.43,0.43,,,,,,,,,,,
261,grohhe01,Heinie Groh,0.0,0.0,0.13,0.395,0.405,0.42,0.4,0.46,0.455,0.46,0.47,0.475,0.475,0.465,0.465,0.465,,,,,,,,,
262,grudzma01,Mark Grudzielanek,0.0,0.0,0.095,0.09,0.23,0.285,0.39,0.385,0.385,0.385,0.375,0.395,0.395,0.395,0.395,,,,,,,,,,
263,guerrpe01,Pedro Guerrero,0.0,0.0,0.0,0.025,0.415,0.41,0.41,0.415,0.415,0.465,0.465,0.46,0.46,0.46,0.46,,,,,,,,,,
264,guerrvl01,Vladimir Guerrero,0.0,0.0,0.295,0.43,0.42,0.425,0.42,0.47,0.475,0.475,0.475,0.475,0.46,0.46,0.465,0.465,,,,,,,,,
265,guillca01,Carlos Guillén,0.0,0.0,0.0,0.095,0.13,0.235,0.39,0.39,0.405,0.405,0.41,0.415,0.415,0.415,,,,,,,,,,,
266,gwynnto01,Tony Gwynn,0.0,0.0,0.29,0.42,0.415,0.43,0.43,0.465,0.475,0.495,0.495,0.495,0.535,0.53,0.545,0.52,0.495,0.495,0.495,0.495,,,,,
267,hackst01,Stan Hack,0.0,0.0,0.015,0.275,0.39,0.39,0.4,0.4,0.39,0.42,0.44,0.45,0.475,0.485,0.48,0.485,,,,,,,,,
268,hafeych01,Chick Hafey,0.0,0.0,0.0,0.015,0.32,0.39,0.39,0.39,0.39,0.39,0.395,0.395,0.405,,,,,,,,,,,,
269,halleto01,Tom Haller,0.0,0.01,0.14,0.295,0.395,0.39,0.39,0.375,0.375,0.375,0.375,0.375,,,,,,,,,,,,,
270,hamiljo03,Josh Hamilton,0.0,0.285,0.34,0.405,0.405,0.41,0.41,0.42,0.42,,,,,,,,,,,,,,,,
271,hardyjj01,J.J. Hardy,0.0,0.0,0.115,0.385,0.385,0.4,0.41,0.425,0.425,0.425,0.425,0.425,0.425,,,,,,,,,,,,
272,hargrmi01,Mike Hargrove,0.0,0.185,0.395,0.39,0.39,0.39,0.39,0.4,0.4,0.4,0.39,0.39,,,,,,,,,,,,,
273,harpebr03,Bryce Harper,0.18,0.28,0.37,0.425,0.42,0.415,0.405,0.415,0.43,0.475,,,,,,,,,,,,,,,
274,harpeto01,Tommy Harper,0.0,0.0,0.01,0.18,0.18,0.26,0.38,0.4,0.395,0.395,0.4,0.395,0.395,0.395,0.395,,,,,,,,,,
275,harrato01,Toby Harrah,0.0,0.0,0.095,0.285,0.395,0.4,0.41,0.43,0.465,0.46,0.46,0.44,0.44,0.44,0.44,0.45,,,,,,,,,
276,harrijo03,Joe Harris,0.0,0.015,0.125,0.25,0.39,0.395,0.395,0.405,0.395,0.395,,,,,,,,,,,,,,,
277,hartji01,Jim Ray Hart,0.0,0.18,0.34,0.4,0.41,0.41,0.41,0.415,0.415,0.42,0.42,0.42,,,,,,,,,,,,,
278,hartnga01,Gabby Hartnett,0.0,0.0,0.1,0.235,0.405,0.405,0.41,0.41,0.41,0.41,0.425,0.425,0.425,0.425,0.435,0.425,0.425,0.425,0.425,0.425,,,,,
279,hartsto01,Topsy Hartsel,0.2,0.305,0.42,0.39,0.39,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,,,,,,
280,hayesvo01,Von Hayes,0.0,0.015,0.015,0.18,0.385,0.39,0.39,0.39,0.39,0.405,0.41,0.41,,,,,,,,,,,,,
281,headlch01,Chase Headley,0.0,0.0,0.0,0.145,0.24,0.395,0.395,0.395,0.395,0.395,0.395,0.395,,,,,,,,,,,,,
282,heathje01,Jeff Heath,0.0,0.0,0.18,0.21,0.22,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.415,0.415,,,,,,,,,,,
283,hebneri01,Richie Hebner,0.02,0.17,0.315,0.39,0.4,0.395,0.4,0.41,0.41,0.41,0.415,0.415,0.415,0.41,0.415,0.415,0.415,,,,,,,,
284,heilmha01,Harry Heilmann,0.0,0.0,0.125,0.145,0.415,0.39,0.405,0.4,0.465,0.45,0.52,0.535,0.585,0.59,0.59,0.59,0.59,,,,,,,,
285,heltoto01,Todd Helton,0.0,0.015,0.14,0.435,0.44,0.455,0.485,0.485,0.545,0.555,0.54,0.54,0.54,0.54,0.54,0.54,0.54,,,,,,,,
286,hemusso01,Solly Hemus,0.0,0.0,0.115,0.41,0.41,0.415,0.415,0.415,0.415,0.41,0.41,,,,,,,,,,,,,,
287,hendeda01,Dave Henderson,0.0,0.0,0.015,0.12,0.12,0.21,0.22,0.4,0.415,0.43,0.43,0.43,0.415,0.415,,,,,,,,,,,
288,henderi01,Rickey Henderson,0.0,0.28,0.425,0.42,0.43,0.445,0.475,0.585,0.585,0.59,0.595,0.615,0.615,0.615,0.62,0.615,0.615,0.62,0.615,0.615,0.615,0.625,0.655,0.655,0.655
289,hendrge01,George Hendrick,0.0,0.0,0.0,0.015,0.125,0.205,0.405,0.405,0.405,0.405,0.395,0.395,0.395,0.395,0.4,0.4,0.4,0.415,,,,,,,
290,henrito01,Tommy Henrich,0.0,0.16,0.24,0.38,0.39,0.395,0.405,0.41,0.41,0.415,0.415,,,,,,,,,,,,,,
291,hermaba01,Babe Herman,0.0,0.115,0.255,0.4,0.395,0.405,0.425,0.44,0.44,0.44,0.445,0.445,,,,,,,,,,,,,
292,hermabi01,Billy Herman,0.0,0.01,0.125,0.24,0.425,0.425,0.43,0.43,0.445,0.47,0.48,0.48,0.505,0.52,0.515,,,,,,,,,,
293,hernake01,Keith Hernandez,0.0,0.0,0.01,0.225,0.365,0.425,0.43,0.43,0.43,0.43,0.45,0.44,0.475,0.475,0.475,0.475,0.475,,,,,,,,
294,herzobu01,Buck Herzog,0.0,0.0,0.01,0.19,0.395,0.385,0.405,0.41,0.41,0.41,0.41,0.41,0.41,,,,,,,,,,,,
295,heywaja01,Jason Heyward,0.195,0.285,0.425,0.43,0.43,0.43,0.445,0.44,0.44,0.445,0.455,0.455,,,,,,,,,,,,,
296,higgipi01,Pinky Higgins,0.0,0.035,0.32,0.41,0.4,0.405,0.405,0.405,0.405,0.405,0.41,0.41,0.41,0.41,,,,,,,,,,,
297,hinespa01,Paul Hines,0.0,0.0,0.135,0.38,0.435,0.445,0.44,0.465,0.465,0.455,0.46,0.455,0.455,0.44,,,,,,,,,,,
298,hislela01,Larry Hisle,0.0,0.0,0.0,0.0,0.09,0.205,0.285,0.375,0.39,0.39,0.39,0.39,0.39,0.39,,,,,,,,,,,
299,hodgegi01,Gil Hodges,0.0,0.0,0.0,0.14,0.405,0.405,0.405,0.43,0.435,0.43,0.47,0.465,0.465,0.465,0.465,0.465,0.465,,,,,,,,
300,hollima01,Matt Holliday,0.0,0.01,0.17,0.405,0.405,0.41,0.42,0.455,0.47,0.47,0.465,0.48,0.48,0.47,0.47,,,,,,,,,,
301,holmeto01,Tommy Holmes,0.0,0.13,0.405,0.415,0.42,0.425,0.43,0.43,0.43,0.43,0.43,,,,,,,,,,,,,,
302,hoopeha01,Harry Hooper,0.0,0.015,0.24,0.235,0.385,0.39,0.395,0.395,0.395,0.41,0.41,0.425,0.425,0.425,0.425,0.425,0.425,,,,,,,,
303,hoppjo01,Johnny Hopp,0.0,0.035,0.14,0.105,0.41,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.39,,,,,,,,,,,,
304,hornsro01,Rogers Hornsby,0.0,0.045,0.395,0.42,0.415,0.475,0.565,0.705,0.72,0.69,0.695,0.695,0.665,0.675,0.66,0.66,0.665,0.665,0.665,0.665,0.66,0.66,0.61,,
305,hortowi01,Willie Horton,0.0,0.0,0.0,0.13,0.285,0.405,0.405,0.405,0.405,0.405,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,,,,,,,
306,howarel01,Elston Howard,0.0,0.0,0.0,0.01,0.12,0.12,0.4,0.41,0.41,0.41,0.425,0.425,0.425,0.41,,,,,,,,,,,
307,howarfr01,Frank Howard,0.0,0.0,0.0,0.0,0.125,0.42,0.4,0.4,0.405,0.39,0.405,0.465,0.445,0.44,0.44,0.44,,,,,,,,,
308,hrbekke01,Kent Hrbek,0.0,0.025,0.18,0.4,0.405,0.405,0.405,0.405,0.42,0.405,0.395,0.405,0.41,0.395,,,,,,,,,,,
309,hudsoor01,Orlando Hudson,0.0,0.01,0.295,0.395,0.425,0.425,0.435,0.425,0.425,0.425,0.425,,,,,,,,,,,,,,
310,huggimi01,Miller Huggins,0.0,0.185,0.395,0.395,0.395,0.395,0.405,0.405,0.395,0.395,0.395,0.395,0.395,,,,,,,,,,,,
311,hunteto01,Torii Hunter,0.0,0.0,0.0,0.175,0.285,0.41,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.435,0.435,0.42,0.42,,,,,,,
312,huntro01,Ron Hunt,0.0,0.12,0.12,0.25,0.395,0.39,0.385,0.39,0.41,0.4,0.4,0.4,,,,,,,,,,,,,
313,jacksjo01,Shoeless Joe Jackson,0.0,0.0,0.0,0.415,0.41,0.41,0.435,0.465,0.555,0.575,0.57,0.595,0.595,,,,,,,,,,,,
314,jacksre01,Reggie Jackson,0.0,0.165,0.42,0.42,0.425,0.425,0.49,0.475,0.52,0.525,0.53,0.53,0.53,0.525,0.52,0.51,0.51,0.515,0.535,0.53,0.53,,,,
315,jackstr01,Travis Jackson,0.0,0.145,0.175,0.395,0.41,0.425,0.43,0.445,0.45,0.445,0.45,0.44,0.44,0.44,,,,,,,,,,,
